id,di_id,equipment_id,serviceability,remarks
10741,227,36,S,No actionable issues identified
10742,227,37,S,No actionable issues identified
10743,227,38,S,No actionable issues identified
10744,227,39,S,Operating within expected limits
10745,227,40,S,Operating within expected limits
10746,227,41,U,Condition outside preferred threshold
10747,227,42,S,Operating within expected limits
10748,227,43,S,Routine inspection passed
10749,227,44,S,Routine inspection passed
10750,227,45,S,Operating within expected limits
10751,227,46,S,No actionable issues identified
10752,227,47,S,Operating within expected limits
10753,227,48,S,Operating within expected limits
10754,227,49,S,No actionable issues identified
10755,227,50,S,No actionable issues identified
10756,227,51,U,Observed variance requiring monitoring
10757,227,52,U,Flagged for maintenance review
10758,227,53,S,Routine inspection passed
10759,227,54,S,Operating within expected limits
10760,227,55,S,Operating within expected limits
10761,227,56,S,Operating within expected limits
10762,228,9,S,Routine inspection passed
10763,228,10,S,Routine inspection passed
10764,228,11,U,Flagged for maintenance review
10765,228,12,S,Operating within expected limits
10766,228,13,U,Observed variance requiring monitoring
10767,228,14,S,Routine inspection passed
10768,228,15,S,Operating within expected limits
10769,228,16,S,Routine inspection passed
10770,228,17,S,Routine inspection passed
10771,228,18,S,Routine inspection passed
10772,228,19,S,Routine inspection passed
10773,228,20,S,No actionable issues identified
10774,228,21,S,Routine inspection passed
10775,228,22,S,Routine inspection passed
10776,228,23,S,Routine inspection passed
10777,228,24,S,Routine inspection passed
10778,228,25,S,Routine inspection passed
10779,228,26,S,No actionable issues identified
10780,228,27,S,Operating within expected limits
10781,228,28,S,No actionable issues identified
10782,228,29,S,No actionable issues identified
10783,228,30,S,Operating within expected limits
10784,228,31,S,Operating within expected limits
10785,228,32,S,Routine inspection passed
10786,228,33,S,Operating within expected limits
10787,228,34,S,Operating within expected limits
10788,228,35,S,No actionable issues identified
10789,228,36,U,Flagged for maintenance review
10790,228,37,U,Condition outside preferred threshold
10791,228,38,S,No actionable issues identified
10792,228,39,S,Routine inspection passed
10793,228,40,S,Operating within expected limits
10794,228,41,S,Routine inspection passed
10795,228,42,S,Routine inspection passed
10796,228,43,S,Operating within expected limits
10797,228,44,S,No actionable issues identified
10798,228,45,S,Operating within expected limits
10799,228,46,S,Routine inspection passed
10800,228,47,S,Routine inspection passed
10801,228,48,S,Operating within expected limits
10802,228,49,S,Routine inspection passed
10803,228,50,S,No actionable issues identified
10804,228,51,S,Operating within expected limits
10805,228,52,S,No actionable issues identified
10806,228,53,S,Operating within expected limits
10807,228,54,S,No actionable issues identified
10808,228,55,S,Routine inspection passed
10809,228,56,S,Routine inspection passed
10810,229,9,S,Routine inspection passed
10811,229,10,S,Routine inspection passed
10812,229,11,S,Operating within expected limits
10813,229,12,S,Operating within expected limits
10814,229,13,S,Routine inspection passed
10815,229,14,S,Operating within expected limits
10816,229,15,S,Operating within expected limits
10817,229,16,S,Routine inspection passed
10818,229,17,S,No actionable issues identified
10819,229,18,U,Condition outside preferred threshold
10820,229,19,S,No actionable issues identified
10821,229,20,S,Routine inspection passed
10822,229,21,S,Operating within expected limits
10823,229,22,S,Operating within expected limits
10824,229,23,S,No actionable issues identified
10825,229,24,U,Condition outside preferred threshold
10826,229,25,S,No actionable issues identified
10827,229,26,S,No actionable issues identified
10828,229,27,S,Routine inspection passed
10829,229,28,S,Operating within expected limits
10830,229,29,S,Operating within expected limits
10831,229,30,S,Routine inspection passed
10832,229,31,U,Flagged for maintenance review
10833,229,32,S,Operating within expected limits
10834,229,33,S,No actionable issues identified
10835,229,34,S,Operating within expected limits
10836,229,35,S,Operating within expected limits
10837,229,36,S,Routine inspection passed
10838,229,37,U,Observed variance requiring monitoring
10839,229,38,S,Operating within expected limits
10840,229,39,U,Condition outside preferred threshold
10841,229,40,S,Operating within expected limits
10842,229,41,S,Operating within expected limits
10843,229,42,S,No actionable issues identified
10844,229,43,S,No actionable issues identified
10845,229,44,S,Routine inspection passed
10846,229,45,S,No actionable issues identified
10847,229,46,S,Routine inspection passed
10848,229,47,S,No actionable issues identified
10849,229,48,S,No actionable issues identified
10850,229,49,S,Operating within expected limits
10851,229,50,S,No actionable issues identified
10852,229,51,S,Routine inspection passed
10853,229,52,S,Operating within expected limits
10854,229,53,S,Routine inspection passed
10855,229,54,S,Operating within expected limits
10856,229,55,S,Routine inspection passed
10857,229,56,S,No actionable issues identified
10858,230,9,S,Operating within expected limits
10859,230,10,S,Operating within expected limits
10860,230,11,S,No actionable issues identified
10861,230,12,S,Operating within expected limits
10862,230,13,S,Routine inspection passed
10863,230,14,S,Operating within expected limits
10864,230,15,S,No actionable issues identified
10865,230,16,S,Operating within expected limits
10866,230,17,S,Routine inspection passed
10867,230,18,S,Operating within expected limits
10868,230,19,S,Operating within expected limits
10869,230,20,S,Operating within expected limits
10870,230,21,S,No actionable issues identified
10871,230,22,S,No actionable issues identified
10872,230,23,S,Routine inspection passed
10873,230,24,S,Operating within expected limits
10874,230,25,S,Operating within expected limits
10875,230,26,S,No actionable issues identified
10876,230,27,S,Routine inspection passed
10877,230,28,S,No actionable issues identified
10878,230,29,S,Operating within expected limits
10879,230,30,S,Operating within expected limits
10880,230,31,S,Routine inspection passed
10881,230,32,S,Routine inspection passed
10882,230,33,U,Condition outside preferred threshold
10883,230,34,S,Operating within expected limits
10884,230,35,U,Condition outside preferred threshold
10885,230,36,S,Operating within expected limits
10886,230,37,S,Operating within expected limits
10887,230,38,S,Routine inspection passed
10888,230,39,S,Routine inspection passed
10889,230,40,S,No actionable issues identified
10890,230,41,S,Operating within expected limits
10891,230,42,U,Observed variance requiring monitoring
10892,230,43,S,Operating within expected limits
10893,230,44,S,No actionable issues identified
10894,230,45,S,Routine inspection passed
10895,230,46,S,Routine inspection passed
10896,230,47,S,Routine inspection passed
10897,230,48,U,Condition outside preferred threshold
10898,230,49,S,Operating within expected limits
10899,230,50,U,Flagged for maintenance review
10900,230,51,S,No actionable issues identified
10901,230,52,S,No actionable issues identified
10902,230,53,S,Routine inspection passed
10903,230,54,S,Operating within expected limits
10904,230,55,S,Routine inspection passed
10905,230,56,S,Routine inspection passed
10906,231,9,S,Operating within expected limits
10907,231,10,S,No actionable issues identified
10908,231,11,S,Routine inspection passed
10909,231,12,S,Routine inspection passed
10910,231,13,S,Routine inspection passed
10911,231,14,S,Operating within expected limits
10912,231,15,S,Routine inspection passed
10913,231,16,S,Routine inspection passed
10914,231,17,S,Routine inspection passed
10915,231,18,S,Routine inspection passed
10916,231,19,S,Operating within expected limits
10917,231,20,S,No actionable issues identified
10918,231,21,S,Routine inspection passed
10919,231,22,S,Routine inspection passed
10920,231,23,S,Operating within expected limits
10921,231,24,S,No actionable issues identified
10922,231,25,S,No actionable issues identified
10923,231,26,S,Routine inspection passed
10924,231,27,U,Observed variance requiring monitoring
10925,231,28,S,Operating within expected limits
10926,231,29,S,Routine inspection passed
10927,231,30,S,No actionable issues identified
10928,231,31,S,No actionable issues identified
10929,231,32,S,No actionable issues identified
10930,231,33,S,Operating within expected limits
10931,231,34,S,No actionable issues identified
10932,231,35,S,Routine inspection passed
10933,231,36,S,Routine inspection passed
10934,231,37,S,Operating within expected limits
10935,231,38,S,Operating within expected limits
10936,231,39,S,No actionable issues identified
10937,231,40,S,Operating within expected limits
10938,231,41,U,Observed variance requiring monitoring
